dataset_id	source_filename	Column_or_Row_Name	Unit	Definition	Column_or_Row_Long_Name	Data_Type	Term_Type	Missing_value_code
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	Location_Alias	N/A	alias of location	alias of location	free text		
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	Parent_Location_ID	N/A	parent location id	parent location id	free text		
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	Projection	N/A	projection of coordinates	projection of coordinates	free text		
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	Measurement_Method	N/A	measurement method of coordiantes	measurement method of coordiantes	free text		
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	UTC_Offset	N/A	UTC offset	UTC offset	numeric		
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	Location_DateTime_Start	N/A	start date of location	start date of location	YYYY-MM-DD HH:MM:SS		
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	Location_Date_End	N/A	end date of location	end date of location	YYYY-MM-DD HH:MM:SS		
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	Institution	N/A	name of institution	name of institution	free text		
ess-dive-d50547090549650-20250813T162900121	Location_metadata_dd.csv	Country	N/A	country	country	free text		
ess-dive-d50547090549650-20250813T162900121	Initial_Tree_Size_dd.csv	Plot	N/A	plot name	plot name	character		
ess-dive-d50547090549650-20250813T162900121	Initial_Tree_Size_dd.csv	Tree	N/A	tree number	tree number	character		
ess-dive-d50547090549650-20250813T162900121	Initial_Tree_Size_dd.csv	install_DBH_cm	cm	DBH at installation (in centimeters)	DBH at installation (in centimeters)	numeric		
ess-dive-d50547090549650-20250813T162900121	Initial_Tree_Size_dd.csv	calc_circumference_at_installation_cm	cm	calculated circumference at installation (in centimeters)	calculated circumference at installation (in centimeters)	numeric		
ess-dive-d50547090549650-20250813T162900121	Initial_Tree_Size_dd.csv	measurement_date	YYYY-MM-DD	date of DBH measurement	date of DBH measurement	date		
ess-dive-d50547090549650-20250813T162900121	ICT_data2020_2023_dd.csv	ts	YYYY-MM-DD HH:MM:SS	datetime	datetime	datetime		
ess-dive-d50547090549650-20250813T162900121	ICT_data2020_2023_dd.csv	DOY	N/A	day of year	day of year	numeric		
ess-dive-d50547090549650-20250813T162900121	ICT_data2020_2023_dd.csv	Plot	N/A	plot name	plot name	character		
ess-dive-d50547090549650-20250813T162900121	ICT_data2020_2023_dd.csv	Tree	N/A	tree number	tree number	character		
ess-dive-d50547090549650-20250813T162900121	ICT_data2020_2023_dd.csv	Series	N/A	unique plot and tree identifier (format: plotname_treenumber)	unique plot and tree identifier (format: plotname_treenumber)	factor		
ess-dive-d50547090549650-20250813T162900121	ICT_data2020_2023_dd.csv	increment_mm	mm	circumference growth increment	circumference growth increment	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Standard	N/A	standard standard	standard standard	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	UTC_Offset	N/A	utc offset	utc offset	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	File_Version	N/A	file version	file version	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Contact	N/A	contact contact	contact contact	free text		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Date_Start	MM/DD/YYYY	date start	date start	date		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Date_End	MM/DD/YYYY	date end	date end	date		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Northwest_Latitude_Coordinate	decimal degrees	northwest latitude coordinate	northwest latitude coordinate	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Northwest_Longitude_Coordinate	decimal degrees	northwest longitude coordinate	northwest longitude coordinate	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Southeast_Latitude_Coordinate	decimal degrees	southeast latitude coordinate	southeast latitude coordinate	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Southeast_Longitude_Coordinate	decimal degrees	southeast longitude coordinate	southeast longitude coordinate	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Latitude	decimal degrees	latitude latitude	latitude latitude	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Longitude	decimal degrees	longitude longitude	longitude longitude	numeric		
ess-dive-d50547090549650-20250813T162900121	flmd_dd.csv	Data_Orientation	N/A	data orientation	data orientation	free text		
ess-dive-d50547090549650-20250813T162900121	TOMST_data2021_2023_dd.csv	ts	YYYY-MM-DD HH:MM:SS	timestamp	timestamp	datetime		
ess-dive-d50547090549650-20250813T162900121	TOMST_data2021_2023_dd.csv	DOY	N/A	day of year	day of year	numeric		
ess-dive-d50547090549650-20250813T162900121	TOMST_data2021_2023_dd.csv	Plot	N/A	plot name	plot name	character		
ess-dive-d50547090549650-20250813T162900121	TOMST_data2021_2023_dd.csv	Tree	N/A	tree number	tree number	character		
ess-dive-d50547090549650-20250813T162900121	TOMST_data2021_2023_dd.csv	Series	N/A	unique plot and tree identifier (format: plotname_treenumber)	unique plot and tree identifier (format: plotname_treenumber)	factor		
ess-dive-d50547090549650-20250813T162900121	TOMST_data2021_2023_dd.csv	radial_increment_uncorr_um	um	uncorrected radial increment	uncorrected radial increment	numeric		
ess-dive-d50547090549650-20250813T162900121	TOMST_data2021_2023_dd.csv	radial_increment_corr_um	um	corrected radial increment	corrected radial increment	numeric		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	Site	N/A	Site name		string		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	Date	N/A	Date of data collection as YYYYMMDD		date		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	Time	N/A	Time of day when sample was collected		time		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	SampleID	N/A	Unique identifier of the sample location		string		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	ROI_ID	N/A	Unique identifier of the region of interest that correspond to each LAI sample		floating point		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	Latitude	degree	Latitude of the sampled location		floating point		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	Longtitude	degree	Longitude of the sampled location		floating point		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	Elevation	m	Elevation above sea level of the sampled location		floating point		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	LAI	N/A	leaf area index (LAI) at the sampled location		floating point		
ess-dive-9d358d50e2cceb5-20240501T201819459	2022_Teller_LAI_dd.csv	SMP	N/A	Number of LAI measurements collected at each location		floating point		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	Datetime	YYYY-MM-DD hh:mm:ss	date and time of collection; data was averages across hourly intervals	date and time of collection; data was averages across hourly intervals	datetime		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	Year	YYYY	year of data collection	year of data collection	integer		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	Station	N/A	name of the weather station the data was collected frrom (nursery or warefield)	name of the weather station the data was collected frrom (nursery or warefield)	character		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	Rain	mm	accumulated precipitation	accumulated precipitation	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	air_temp	˚C	air temperature	air temperature	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	RH	%	relative humidity	relative humidity	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	soil_moisture1	m^3/m^3	soil moisture/water content at a depth of 10cm	soil moisture/water content at a depth of 10cm	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	soil_moisture2	m^3/m^3	soil moisture/water content at a depth of 30cm for the Nursery and 25 cm for Ware Field	soil moisture/water content at a depth of 30cm for the Nursery and 25 cm for Ware Field	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	soil_moisture3	m^3/m^3	soil moisture/water content at a depth of 50cm	soil moisture/water content at a depth of 50cm	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	soil_temp1	˚C	soil temperature at a depth of 10cm	soil temperature at a depth of 10cm	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	soil_temp2	˚C	soil temperature at a depth of 30 cm for the Nursery and 25cm for Ware Field	soil temperature at a depth of 30 cm for the Nursery and 25cm for Ware Field	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	soil_temp3	˚C	soil temperature at a depth of 50cm	soil temperature at a depth of 50cm	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	SR	W/m^3	solar radiation; measurements only taken at Ware Field; there is no sensor at the Nursery weather station	solar radiation; measurements only taken at Ware Field; there is no sensor at the Nursery weather station	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	SVP	kPa	saturation vapor pressure; calculated based on the air temperature	saturation vapor pressure; calculated based on the air temperature	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	MortonWeatherData2017_2023_dd.csv	VPD	kPa	vapor pressure deficit; calculated based on the SVP and RH	vapor pressure deficit; calculated based on the SVP and RH	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Submission_Contact_Name	N/A	name of submission contact	name of submission contact	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Submission_Contact_Email	N/A	submission contact email	submission contact email	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Location_ID	N/A	name of location	name of location	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Description	N/A	description location	description location	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Latitude	decimal degrees	location latitude	location latitude	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Longitude	decimal degrees	location longitude	location longitude	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Elevation	meters	location elevation	location elevation	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Location_Alias	N/A	alias of location	alias of location	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Parent_Location_ID	N/A	parent location id	parent location id	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Projection	N/A	projection of coordinates	projection of coordinates	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Measurement_Method	N/A	measurement method of coordiantes	measurement method of coordiantes	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	UTC_Offset	N/A	UTC offset	UTC offset	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Location_DateTime_Start	N/A	start date of location	start date of location	YYYY-MM-DD HH:MM:SS		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Location_Date_End	N/A	end date of location	end date of location	YYYY-MM-DD HH:MM:SS		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Institution	N/A	name of institution	name of institution	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	Location_metadata_dd.csv	Country	N/A	country	country	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Standard	N/A	standard standard	standard standard	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	UTC_Offset	N/A	utc offset	utc offset	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	File_Version	N/A	file version	file version	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Contact	N/A	contact contact	contact contact	free text		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Date_Start	YYYY-MM-DD	date start	date start	date		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Date_End	YYYY-MM-DD	date end	date end	date		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Northwest_Latitude_Coordinate	decimal degrees	northwest latitude coordinate	northwest latitude coordinate	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Northwest_Longitude_Coordinate	decimal degrees	northwest longitude coordinate	northwest longitude coordinate	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Southeast_Latitude_Coordinate	decimal degrees	southeast latitude coordinate	southeast latitude coordinate	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Southeast_Longitude_Coordinate	decimal degrees	southeast longitude coordinate	southeast longitude coordinate	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Latitude	decimal degrees	latitude latitude	latitude latitude	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Longitude	decimal degrees	longitude longitude	longitude longitude	numeric		
ess-dive-e46db0d45bd1ab0-20250813T163051051	flmd_dd.csv	Data_Orientation	N/A	data orientation	data orientation	free text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	dataType	N/A	Data type described by this methods metadata file.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	additionalDataIncluded	N/A	Indicates if additional data collected in-line during gas exchange is included. e.g. fluorescence		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	instrumentOutputStatus	N/A	Indicates the highest quality status of complete instrument output included in the data package. Multiple versions may be included.		integer		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	plantType	N/A	Photosynthetic pathway of measured plants.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	leafType	N/A	Leaf type(s) measured.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	requiredProtocols	N/A	Details of measurement protocols.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	mesophyllConductanceType	N/A	Description of assumption or measurement of mesophyll conductance.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	leafStatus	N/A	Description of the leaf status during gas exchange measurement.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	leafAreaBasis	N/A	Description of the basis for measurement of leaf area.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	leafAreaMethod	N/A	Description of the methods used for measurement of leaf area.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	kineticConstants	N/A	Citations and values for kinetic constants		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	growthEnvironment	N/A	Description of the plant growth environment.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	experimentalTreatment	N/A	Description of any applied sample manipulations.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	plantAge	N/A	Age in appropriate units or other classification relevant to experiment.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	leafAge	N/A	Age in appropriate units or other classification relevant to experiment.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	canopyPosition	N/A	Position of leaf samples within canopy.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	canopyHeight	N/A	Sample canopy position and canopy height or LAI recorded.		text		
ess-dive-287eb29e63adf08-20240422T225219143	methodsMetadata_dd.csv	lightExposure	N/A	Light environment of leaf samples.		text		
ess-dive-287eb29e63adf08-20240422T225219143	instrumentDetails_dd.csv	instrumentName	N/A	Individual instrument identifier		text		
ess-dive-287eb29e63adf08-20240422T225219143	instrumentDetails_dd.csv	instrumentType	N/A	Instrument make & model. Describe any custom modifications in comments.		text		
ess-dive-287eb29e63adf08-20240422T225219143	instrumentDetails_dd.csv	instrumentChamber	N/A	Sample chamber or cuvette model. Describe any custom modifications in comments.		text		
ess-dive-287eb29e63adf08-20240422T225219143	instrumentDetails_dd.csv	instrumentSoftwareVersion	N/A	Software version		text		
ess-dive-287eb29e63adf08-20240422T225219143	instrumentDetails_dd.csv	instrumentSerial	N/A	Serial number		text		
ess-dive-287eb29e63adf08-20240422T225219143	instrumentDetails_dd.csv	calibrationDate	YYYY-MM-DD	Date of last calibration		date		
ess-dive-287eb29e63adf08-20240422T225219143	instrumentDetails_dd.csv	comments	N/A	Describe any custom modifications and any other relevant information.		text		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	SampleID	N/A	Unique identifier of the measured leaf		text		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	Species	N/A	USDA species symbol		text		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	Fresh_mass	g	Mass of fresh sample		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	Area	cm2	Area of fresh sample		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	Dry_mass	g	Mass of dry sample		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	LMA	g cm-2	Dry leaf mass per unit area		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	SMC	%	Volumetric soil moisture content measured with a HydroSense II Handheld Soil Moisture Sensor.		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	Thaw	cm	Depth to permafrost layer measured by inserting a metal probe into the ground until the point of resistance.		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	Site	N/A	Site identifier		text		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	Latitude	decimal degrees	Latitude		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	Longitude	decimal degrees	Longitude		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_SampleDetails_dd.csv	MSL	m	Height above sea level		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	date	YYYYMMDD	Measurement date		date		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	Instrument	N/A	Identifier of the measured leaf		text		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	SampleID	N/A	LI-COR instrument name		text		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	A	micromol m-2 s-1	Net CO2 exchange per leaf area		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	Ci	micromol m-2 s-1	Intercellular CO2 concentration in air		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	gsw	mmol m-2 s-1	Stomatal conductance to water vapor per leaf area		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	Qin	micromol m-2 s-1	In chamber photosynthetic flux density incident on the leaf, quanta per area		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	VPDleaf	kPa	Leaf to air vapor pressure deficit		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	Tair	degrees Celsius	Air temperature inside the chamber		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	RHs	numeric percent	Relative humidity of air inside the chamber		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	Tleaf	degrees Celsius	Leaf surface temperature		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	CO2s	micromol mol-1	CO2 concentration in wet air inside the chamber		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	Patm	kPa	Atmospheric pressure		numeric		
ess-dive-287eb29e63adf08-20240422T225219143	SewPen_2022_gsw_Curve_dd.csv	E	mmol m-2 s-1	Transpiration rate of H2O per leaf area.		numeric		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Sample_ID	N/A	name of sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Date_Collected	yyyy-mm-dd	date of sample collection		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Time_Collected	hh:mm	time of sample collection		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Plot_ID	N/A	name of plot		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Latitude	decimal degrees	latitude of sample collection		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Longitude	decimal degrees	longitude of sample collection		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Lab_filtered	N/A	Y = yes, sample was filtered in lab; N = no, sample was not filtered in lab		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Lab_acidified	N/A	Y = yes, sample was acidified in lab; N = no, sample was not acidified in lab		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Date_Anions_Analyzed	yyyy-mm-dd	date of anion analysis		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Br	mg/L	concentration of bromine in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Br MDL	mg/L	method detection limit, minimum measured concentration of bromine that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Oxalate	mg/L	concentration of oxalate in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Oxalate MDL	mg/L	method detection limit, minimum measured concentration of oxalate that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Cl	mg/L	concentration of chlorine in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Cl MDL	mg/L	method detection limit, minimum measured concentration of chlorine that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	F	mg/L	concentration of fluorine in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	F MDL	mg/L	method detection limit, minimum measured concentration of fluorine that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	NO2	mg/L	concentration of nitrogen dioxide in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	NO2 MDL	mg/L	method detection limit, minimum measured concentration of nitrogen dioxide that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	NO3	mg/L	concentration of nitrate in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	NO3 MDL	mg/L	method detection limit, minimum measured concentration of nitrate that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	PO4	mg/L	concentration of phosphate in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	PO4 MDL	mg/L	method detection limit, minimum measured concentration of phosphate that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	SO4	mg/L	concentration of sulfate in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	SO4 MDL	mg/L	method detection limit, minimum measured concentration of sulfate that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Date_Cations_Analyzed	yyyy-mm-dd	date of cation analysis		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Al	mg/L	concentration of aluminum in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Al Std dev.	mg/L	standard deviation of aluminum measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Al MDL	mg/L	method detection limit, minimum measured concentration of aluminum that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	B	mg/L	concentration of boron in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	B Std dev.	mg/L	standard deviation of boron measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	B MDL	mg/L	method detection limit, minimum measured concentration of boron that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ba	mg/L	concentration of barium in sample		string		
